<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
TreasuryBill180318,20180307, 993001.00, 995000.00, 993001.00, 994059.00,200120951315.00, 201317,118,D,992766.00,995000.00
TreasuryBill180318,20180306, 992121.00, 993000.00, 992110.00, 992766.00,33953598342.00, 34201,37,D,991999.00,993000.00
TreasuryBill180318,20180305, 991901.00, 994293.00, 991900.00, 991999.00,114411207033.00, 115334,52,D,990905.00,993699.00
TreasuryBill180318,20180304, 991000.00, 993990.00, 990000.00, 990905.00,64821046713.00, 65416,33,D,989975.00,992000.00
TreasuryBill180318,20180303, 989002.00, 990200.00, 989002.00, 989975.00,259464594809.00, 262092,92,D,989159.00,990199.00
TreasuryBill180318,20180228, 988426.00, 989800.00, 988426.00, 989159.00,18317242054.00, 18518,32,D,988426.00,989323.00
TreasuryBill180318,20180227, 988006.00, 989000.00, 988006.00, 988426.00,74471972436.00, 75344,48,D,987985.00,988500.00
TreasuryBill180318,20180226, 987201.00, 988900.00, 987201.00, 987985.00,58263429429.00, 58972,67,D,987308.00,988001.00
TreasuryBill180318,20180225, 986679.00, 989898.00, 986371.00, 987308.00,43092056589.00, 43646,41,D,986249.00,988000.00
TreasuryBill180318,20180224, 986000.00, 986800.00, 986000.00, 986249.00,92174821685.00, 93460,100,D,985345.00,986800.00
TreasuryBill180318,20180221, 985156.00, 985800.00, 985156.00, 985345.00,37906224578.00, 38470,61,D,984479.00,985500.00
TreasuryBill180318,20180219, 984500.00, 985000.00, 984401.00, 984479.00,109795003777.00, 111526,61,D,984331.00,984422.00
TreasuryBill180318,20180218, 984000.00, 984500.00, 983650.00, 984331.00,152298648290.00, 154723,64,D,983704.00,984400.00
TreasuryBill180318,20180217, 984190.00, 984190.00, 953599.00, 983704.00,311664977473.00, 316828,182,D,985287.00,983980.00
TreasuryBill180318,20180214, 984980.00, 987000.00, 984980.00, 985287.00,32843542021.00, 33334,78,D,984525.00,986000.00
TreasuryBill180318,20180213, 984317.00, 984990.00, 984250.00, 984525.00,204886513259.00, 208107,77,D,984267.00,984800.00
TreasuryBill180318,20180212, 983400.00, 984596.00, 983400.00, 984267.00,39721091943.00, 40356,48,D,983190.00,984585.00
TreasuryBill180318,20180210, 982997.00, 983999.00, 982516.00, 983190.00,9666722006.00, 9832,39,D,981583.00,983999.00
TreasuryBill180318,20180207, 980356.00, 982000.00, 980356.00, 981583.00,86224217946.00, 87842,47,D,980936.00,981680.00
TreasuryBill180318,20180206, 980500.00, 981225.00, 980060.00, 980936.00,23665090513.00, 24125,83,D,980161.00,981013.00
TreasuryBill180318,20180205, 980002.00, 980400.00, 980002.00, 980161.00,29587148796.00, 30186,43,D,980159.00,980251.00
TreasuryBill180318,20180204, 981000.00, 981000.00, 980000.00, 980159.00,49222591209.00, 50219,31,D,980074.00,980013.00
TreasuryBill180318,20180203, 981000.00, 981235.00, 979000.00, 980074.00,46222259195.00, 47162,39,D,981236.00,981235.00
TreasuryBill180318,20180131, 980800.00, 982000.00, 980353.00, 981236.00,16719274064.00, 17039,35,D,980728.00,982000.00
TreasuryBill180318,20180130, 980228.00, 981000.00, 980028.00, 980728.00,16214382409.00, 16533,31,D,980607.00,980315.00
TreasuryBill180318,20180129, 979999.00, 980800.00, 979999.00, 980607.00,62777465546.00, 64019,34,D,979264.00,980800.00
TreasuryBill180318,20180128, 979000.00, 979600.00, 979000.00, 979264.00,30903621136.00, 31558,42,D,978768.00,979550.00
TreasuryBill180318,20180127, 979000.00, 979000.00, 978533.00, 978768.00,24221578001.00, 24747,18,D,978879.00,978901.00
TreasuryBill180318,20180124, 978500.00, 979200.00, 978003.00, 978879.00,80465813628.00, 82202,53,D,977938.00,979000.00
TreasuryBill180318,20180123, 977800.00, 978800.00, 977800.00, 977938.00,7395170688.00, 7562,30,D,977800.00,978100.00
TreasuryBill180318,20180122, 977799.00, 977900.00, 977500.00, 977800.00,61363824775.00, 62757,41,D,977453.00,977802.00
TreasuryBill180318,20180121, 977000.00, 977799.00, 977000.00, 977453.00,37157886967.00, 38015,34,D,976818.00,977650.00
TreasuryBill180318,20180120, 976350.00, 977200.00, 976350.00, 976818.00,15885984007.00, 16263,39,D,976981.00,977100.00
TreasuryBill180318,20180117, 976999.00, 977500.00, 976503.00, 976981.00,27587017904.00, 28237,32,D,975814.00,977500.00
TreasuryBill180318,20180116, 974002.00, 977000.00, 974002.00, 975814.00,47133749159.00, 48302,54,D,975567.00,976002.00
TreasuryBill180318,20180115, 975400.00, 977500.00, 975101.00, 975567.00,34887259121.00, 35761,45,D,974401.00,975500.00
TreasuryBill180318,20180114, 974002.00, 974800.00, 974002.00, 974401.00,21629761074.00, 22198,36,D,974198.00,974400.00
TreasuryBill180318,20180113, 974000.00, 974999.00, 974000.00, 974198.00,81418613044.00, 83575,62,D,973249.00,974350.00
TreasuryBill180318,20180110, 972002.00, 974000.00, 972001.00, 973249.00,37261805932.00, 38286,31,D,972457.00,973703.00
TreasuryBill180318,20180109, 972500.00, 972510.00, 972000.00, 972457.00,9260705742.00, 9523,19,D,972024.00,972501.00
TreasuryBill180318,20180108, 972000.00, 972500.00, 971120.00, 972024.00,18109776917.00, 18631,23,D,971563.00,972500.00
TreasuryBill180318,20180107, 970005.00, 972300.00, 970005.00, 971563.00,14388855811.00, 14810,28,D,971123.00,972000.00
TreasuryBill180318,20180106, 972001.00, 972600.00, 969403.00, 971123.00,29305584893.00, 30177,53,D,970254.00,970833.00
TreasuryBill180318,20180103, 969302.00, 971900.00, 969302.00, 970254.00,19405074409.00, 20000,29,D,969295.00,971900.00
TreasuryBill180318,20180102, 968999.00, 971000.00, 968100.00, 969295.00,47637953312.00, 49147,50,D,968287.00,971000.00
TreasuryBill180318,20180101, 967000.00, 968500.00, 967000.00, 968287.00,57144410294.00, 59016,48,D,967443.00,968201.00
TreasuryBill180318,20171231, 967101.00, 968000.00, 966200.00, 967443.00,72186740389.00, 74616,57,D,967408.00,967200.00
TreasuryBill180318,20171230, 967401.00, 969000.00, 967051.00, 967408.00,47643895713.00, 49249,45,D,967173.00,969000.00
TreasuryBill180318,20171227, 966803.00, 969000.00, 966803.00, 967173.00,34999089260.00, 36187,40,D,966194.00,969000.00
TreasuryBill180318,20171226, 965400.00, 966790.00, 965000.00, 966194.00,18590546095.00, 19241,38,D,966122.00,966790.00
TreasuryBill180318,20171225, 967790.00, 967790.00, 965000.00, 966122.00,33656796506.00, 34837,42,D,966222.00,966500.00
TreasuryBill180318,20171224, 965150.00, 967893.00, 965150.00, 966222.00,23759395085.00, 24590,43,D,965095.00,967893.00
TreasuryBill180318,20171223, 965999.00, 968000.00, 963101.00, 965095.00,21704011456.00, 22489,36,D,964930.00,968000.00
TreasuryBill180318,20171220, 963504.00, 965500.00, 963504.00, 964930.00,57531062031.00, 59622,86,D,963626.00,965000.00
TreasuryBill180318,20171219, 963000.00, 966000.00, 963000.00, 963626.00,44434726162.00, 46112,56,D,962713.00,963500.00
TreasuryBill180318,20171218, 962304.00, 963400.00, 962304.00, 962713.00,89700769194.00, 93175,64,D,962464.00,963020.00
TreasuryBill180318,20171217, 962400.00, 962999.00, 962026.00, 962464.00,130380149171.00, 135465,87,D,962475.00,962400.00
TreasuryBill180318,20171216, 961111.00, 963600.00, 961111.00, 962475.00,184658482677.00, 191858,80,D,961508.00,962000.00
TreasuryBill180318,20171215, 0.00, 0.00, 0.00, 961508.00,0.00, 0,0,D,961508.00,964000.00
TreasuryBill180318,20171214, 0.00, 0.00, 0.00, 961508.00,0.00, 0,0,D,961508.00,964000.00
TreasuryBill180318,20171213, 960203.00, 964000.00, 960203.00, 961508.00,34053722330.00, 35417,32,D,960145.00,964000.00
TreasuryBill180318,20171212, 960000.00, 960800.00, 960000.00, 960145.00,45007756478.00, 46876,69,D,959897.00,960018.00
TreasuryBill180318,20171211, 959040.00, 960005.00, 959021.00, 959897.00,38515883436.00, 40125,41,D,959979.00,960001.00
TreasuryBill180318,20171210, 960999.00, 960999.00, 958720.00, 959979.00,24466988931.00, 25487,37,D,960015.00,960001.00
TreasuryBill180318,20171209, 960000.00, 960300.00, 958501.00, 960015.00,73253020144.00, 76304,66,D,959466.00,960002.00
TreasuryBill180318,20171205, 958498.00, 963000.00, 957008.00, 959466.00,70746250183.00, 73735,45,D,958362.00,960000.00
TreasuryBill180318,20171204, 958690.00, 959500.00, 957006.00, 958362.00,62155558946.00, 64856,48,D,958083.00,958002.00
TreasuryBill180318,20171203, 955110.00, 959998.00, 955110.00, 958083.00,72444457474.00, 75614,80,D,958908.00,957900.00
TreasuryBill180318,20171202, 958990.00, 960000.00, 956000.00, 958908.00,75918638074.00, 79172,54,D,958492.00,956001.00
TreasuryBill180318,20171129, 957028.00, 960000.00, 957028.00, 958492.00,37770337604.00, 39406,50,D,958351.00,960000.00
TreasuryBill180318,20171128, 958000.00, 961000.00, 956000.00, 958351.00,104546534538.00, 109090,70,D,956369.00,960000.00
TreasuryBill180318,20171126, 955310.00, 959600.00, 955310.00, 956369.00,90967932399.00, 95118,77,D,955303.00,959600.00
TreasuryBill180318,20171125, 958500.00, 958500.00, 955000.00, 955303.00,50434283942.00, 52794,63,D,958797.00,955999.00
TreasuryBill180318,20171122, 955400.00, 961000.00, 955400.00, 958797.00,94976533597.00, 99058,54,D,954141.00,961000.00
TreasuryBill180318,20171121, 953600.00, 955000.00, 953600.00, 954141.00,60306497480.00, 63205,54,D,953640.00,955000.00
TreasuryBill180318,20171120, 948215.00, 953996.00, 948215.00, 953640.00,71441010242.00, 74914,57,D,953359.00,953850.00
TreasuryBill180318,20171118, 952801.00, 954500.00, 952110.00, 953359.00,81484533190.00, 85471,83,D,952871.00,953056.00
TreasuryBill180318,20171115, 951910.00, 953300.00, 951910.00, 952871.00,75805642690.00, 79555,82,D,952352.00,953300.00
TreasuryBill180318,20171114, 951995.00, 952900.00, 951651.00, 952352.00,28601988691.00, 30033,35,D,951220.00,952469.00
TreasuryBill180318,20171113, 954900.00, 954900.00, 950500.00, 951220.00,28665015993.00, 30135,43,D,950718.00,951379.00
TreasuryBill180318,20171112, 950399.00, 950999.00, 950186.00, 950718.00,62186463004.00, 65410,54,D,950136.00,950456.00
TreasuryBill180318,20171111, 950000.00, 950997.00, 949601.00, 950136.00,40486231847.00, 42611,54,D,949594.00,950997.00
TreasuryBill180318,20171108, 948600.00, 949960.00, 948600.00, 949594.00,40959788447.00, 43134,49,D,948550.00,949940.00
TreasuryBill180318,20171107, 947971.00, 949950.00, 947971.00, 948550.00,46228515006.00, 48736,55,D,947696.00,948570.00
TreasuryBill180318,20171106, 947530.00, 947990.00, 947412.00, 947696.00,55548273772.00, 58614,54,D,947228.00,947773.00
TreasuryBill180318,20171105, 947000.00, 947521.00, 946530.00, 947228.00,59177102654.00, 62474,81,D,946407.00,947373.00
TreasuryBill180318,20171104, 946000.00, 947488.00, 945903.00, 946407.00,32118217146.00, 33937,85,D,946450.00,946702.00
TreasuryBill180318,20171101, 946701.00, 947500.00, 945713.00, 946450.00,28592267703.00, 30210,79,D,945454.00,946410.00
TreasuryBill180318,20171031, 945150.00, 945900.00, 945150.00, 945454.00,25079121579.00, 26526,59,D,945072.00,945430.00
TreasuryBill180318,20171030, 944850.00, 945750.00, 944850.00, 945072.00,99416873265.00, 105195,63,D,944693.00,945750.00
TreasuryBill180318,20171029, 944490.00, 946000.00, 944366.00, 944693.00,43998123578.00, 46574,125,D,944366.00,946000.00
TreasuryBill180318,20171028, 944001.00, 945000.00, 944001.00, 944366.00,51062795852.00, 54071,111,D,944027.00,944455.00
TreasuryBill180318,20171025, 943124.00, 949990.00, 943124.00, 944027.00,34065202789.00, 36085,36,D,943736.00,944115.00
TreasuryBill180318,20171024, 942500.00, 949000.00, 942400.00, 943736.00,67632831927.00, 71665,91,D,942239.00,943000.00
TreasuryBill180318,20171023, 942200.00, 942999.00, 942000.00, 942239.00,121255850070.00, 128689,139,D,942106.00,942002.00
TreasuryBill180318,20171022, 942000.00, 942300.00, 941999.00, 942106.00,82063049300.00, 87106,91,D,941742.00,942020.00
TreasuryBill180318,20171021, 942000.00, 943000.00, 941000.00, 941742.00,89118940612.00, 94632,105,D,940837.00,942000.00
TreasuryBill180318,20171018, 940051.00, 941500.00, 940002.00, 940837.00,56583840743.00, 60142,108,D,939196.00,941500.00
TreasuryBill180318,20171017, 938401.00, 940000.00, 938401.00, 939196.00,90214433102.00, 96055,127,D,937870.00,939121.00
TreasuryBill180318,20171016, 937201.00, 938799.00, 937201.00, 937870.00,64438242854.00, 68707,120,D,939166.00,938799.00
TreasuryBill180318,20171015, 936100.00, 963200.00, 936100.00, 939166.00,117499114202.00, 125110,137,D,936212.00,937075.00
TreasuryBill180318,20171014, 935500.00, 938000.00, 935405.00, 936212.00,25889078217.00, 27653,43,D,935512.00,936300.00
TreasuryBill180318,20171011, 935499.00, 936000.00, 935000.00, 935512.00,75174957425.00, 80357,71,D,934860.00,935200.00
TreasuryBill180318,20171010, 937999.00, 938000.00, 930120.00, 934860.00,44999482440.00, 48135,114,D,935199.00,930120.00
TreasuryBill180318,20171009, 936000.00, 936450.00, 935000.00, 935199.00,75428462344.00, 80655,105,D,934943.00,936399.00
TreasuryBill180318,20171008, 934003.00, 936399.00, 934003.00, 934943.00,60233714559.00, 64425,137,D,934559.00,936000.00
TreasuryBill180318,20171007, 933100.00, 938000.00, 933010.00, 934559.00,70819022408.00, 75778,85,D,931383.00,935479.00
TreasuryBill180318,20171004, 930000.00, 933000.00, 928701.00, 931383.00,157033992926.00, 168603,103,D,928138.00,932112.00
TreasuryBill180318,20171003, 928988.00, 928988.00, 927523.00, 928138.00,148296094227.00, 159778,204,D,927256.00,928500.00
TreasuryBill180318,20171002, 927200.00, 927600.00, 926605.00, 927256.00,75496290557.00, 81419,79,D,923521.00,927600.00
TreasuryBill180318,20170927, 920610.00, 924997.00, 920610.00, 923521.00,55905329365.00, 60535,72,D,920346.00,923801.00
TreasuryBill180318,20170926, 918800.00, 922998.00, 918800.00, 920346.00,99573186316.00, 108191,82,D,918351.00,920401.00
TreasuryBill180318,20170925, 917001.00, 919799.00, 916410.00, 918351.00,175243367980.00, 190824,101,D,917785.00,919799.00
TreasuryBill180318,20170924, 918999.00, 918999.00, 916100.00, 917785.00,119290006066.00, 129976,142,D,918287.00,917500.00
TreasuryBill180318,20170923, 918701.00, 921000.00, 908788.00, 918287.00,197794384451.00, 215395,169,D,918923.00,919750.00
TreasuryBill180318,20170920, 918003.00, 920000.00, 918003.00, 918923.00,130354773280.00, 141856,108,D,919044.00,919141.00
TreasuryBill180318,20170919, 923900.00, 923900.00, 917501.00, 919044.00,577010877718.00, 627838,240,D,1000000.00,917501.00
TreasuryBill180318,20170918, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170917, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170916, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170913, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170912, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170911, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170910, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170906, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170905, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170904, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170903, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180318,20170902, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
