<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
TreasuryBill180110,20171111, 975800.00, 975900.00, 975242.00, 975602.00,282792766764.00, 289865,109,D,975242.00,975900.00
TreasuryBill180110,20171108, 974410.00, 975700.00, 974410.00, 975242.00,181360823355.00, 185965,58,D,974031.00,975400.00
TreasuryBill180110,20171107, 973500.00, 974250.00, 973500.00, 974031.00,115200608170.00, 118272,85,D,973381.00,974250.00
TreasuryBill180110,20171106, 973001.00, 974000.00, 973000.00, 973381.00,121469214969.00, 124791,83,D,972907.00,973520.00
TreasuryBill180110,20171105, 972170.00, 973100.00, 972170.00, 972907.00,137780219091.00, 141617,138,D,972397.00,973100.00
TreasuryBill180110,20171104, 972500.00, 972650.00, 972000.00, 972397.00,135597917520.00, 139447,127,D,972069.00,972522.00
TreasuryBill180110,20171101, 971800.00, 972699.00, 971403.00, 972069.00,75697906000.00, 77873,72,D,971219.00,972203.00
TreasuryBill180110,20171031, 971064.00, 971398.00, 971064.00, 971219.00,110248866622.00, 113516,92,D,971160.00,971398.00
TreasuryBill180110,20171030, 971060.00, 971288.00, 971000.00, 971160.00,137643534153.00, 141731,97,D,971057.00,971069.00
TreasuryBill180110,20171029, 970502.00, 971300.00, 970502.00, 971057.00,110050913239.00, 113331,84,D,970252.00,971300.00
TreasuryBill180110,20171028, 970000.00, 970800.00, 970000.00, 970252.00,215608475589.00, 222219,132,D,969991.00,970800.00
TreasuryBill180110,20171025, 970000.00, 970800.00, 969800.00, 969991.00,160525819650.00, 165492,84,D,968525.00,970001.00
TreasuryBill180110,20171024, 968007.00, 969001.00, 968007.00, 968525.00,124441887612.00, 128486,106,D,967601.00,969000.00
TreasuryBill180110,20171023, 967220.00, 973000.00, 967173.00, 967601.00,433129284447.00, 447632,127,D,967122.00,967850.00
TreasuryBill180110,20171022, 967000.00, 967990.00, 966610.00, 967122.00,212179876790.00, 219393,126,D,966763.00,967306.00
TreasuryBill180110,20171021, 965800.00, 967300.00, 965742.00, 966763.00,198714276290.00, 205546,110,D,966324.00,967120.00
TreasuryBill180110,20171018, 965001.00, 969998.00, 965001.00, 966324.00,163069074889.00, 168752,67,D,964621.00,967498.00
TreasuryBill180110,20171017, 963522.00, 965980.00, 963522.00, 964621.00,129889159765.00, 134653,111,D,963872.00,965000.00
TreasuryBill180110,20171016, 960756.00, 964489.00, 960756.00, 963872.00,98602211413.00, 102298,70,D,963481.00,964489.00
TreasuryBill180110,20171015, 963000.00, 963800.00, 963000.00, 963481.00,260655318670.00, 270535,119,D,962908.00,963611.00
TreasuryBill180110,20171014, 962499.00, 963150.00, 962000.00, 962908.00,223534232173.00, 232145,135,D,962038.00,963106.00
TreasuryBill180110,20171011, 961004.00, 962798.00, 961004.00, 962038.00,196402087522.00, 204152,124,D,961288.00,962289.00
TreasuryBill180110,20171010, 961145.00, 961500.00, 961145.00, 961288.00,215341997035.00, 224014,109,D,961133.00,961262.00
TreasuryBill180110,20171009, 961101.00, 961898.00, 961000.00, 961133.00,132546075896.00, 137906,92,D,960963.00,961002.00
TreasuryBill180110,20171008, 960020.00, 961299.00, 960002.00, 960963.00,494716993115.00, 514814,234,D,959059.00,960790.00
TreasuryBill180110,20171007, 958970.00, 960980.00, 956200.00, 959059.00,246072402869.00, 256577,161,D,957696.00,960323.00
TreasuryBill180110,20171004, 955465.00, 958525.00, 955465.00, 957696.00,260482723170.00, 271989,184,D,955031.00,958525.00
TreasuryBill180110,20171003, 954500.00, 955980.00, 954500.00, 955031.00,271051272347.00, 283814,127,D,954360.00,955500.00
TreasuryBill180110,20171002, 954900.00, 958000.00, 953200.00, 954360.00,171956616217.00, 180180,127,D,952545.00,954502.00
TreasuryBill180110,20170927, 949979.00, 960000.00, 949976.00, 952545.00,133270507571.00, 139910,85,D,949331.00,954000.00
TreasuryBill180110,20170926, 949003.00, 950100.00, 948610.00, 949331.00,240807413562.00, 253660,169,D,948422.00,950100.00
TreasuryBill180110,20170925, 947100.00, 949001.00, 947100.00, 948422.00,486344132639.00, 512793,188,D,947300.00,949001.00
TreasuryBill180110,20170924, 947102.00, 947789.00, 947000.00, 947300.00,260984076272.00, 275503,126,D,947861.00,947300.00
TreasuryBill180110,20170923, 948399.00, 948900.00, 944101.00, 947861.00,361975032638.00, 381886,162,D,948514.00,948000.00
TreasuryBill180110,20170920, 948439.00, 948605.00, 948030.00, 948514.00,460160973207.00, 485139,200,D,948506.00,948216.00
TreasuryBill180110,20170919, 948500.00, 948700.00, 948215.00, 948506.00,572775942753.00, 603872,244,D,948451.00,948615.00
TreasuryBill180110,20170918, 948500.00, 948598.00, 948200.00, 948451.00,1116661269806.00, 1177352,452,D,948463.00,948503.00
TreasuryBill180110,20170917, 948306.00, 948800.00, 948306.00, 948463.00,1595771338992.00, 1682482,443,D,1000000.00,948512.00
TreasuryBill180110,20170916, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180110,20170913, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180110,20170912, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180110,20170911, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180110,20170910, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180110,20170906, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180110,20170905, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180110,20170904, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180110,20170903, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill180110,20170902, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
