<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
TreasuryBill190319,20190507, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190506, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190505, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190504, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190501, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190430, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190429, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190428, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190427, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190424, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190423, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190422, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190420, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190417, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190416, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190415, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190414, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190413, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190410, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190409, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190408, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190407, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190406, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190331, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190330, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190327, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190326, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190325, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190319, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190318, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190317, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190316, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190313, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190312, 0.00, 0.00, 0.00, 992415.00,0.00, 0,0,D,992415.00,991552.00
TreasuryBill190319,20190311, 992000.00, 993100.00, 991551.00, 992415.00,269349371446.00, 271408,149,D,992351.00,991552.00
TreasuryBill190319,20190310, 992279.00, 993486.00, 991000.00, 992351.00,307893841906.00, 310267,139,D,992279.00,993000.00
TreasuryBill190319,20190309, 992000.00, 993000.00, 991200.00, 992279.00,328984309808.00, 331544,79,D,991104.00,993000.00
TreasuryBill190319,20190306, 990880.00, 992000.00, 990102.00, 991104.00,282628263646.00, 285165,68,D,990883.00,991998.00
TreasuryBill190319,20190305, 990960.00, 991500.00, 990000.00, 990883.00,448039481574.00, 452162,99,D,990960.00,991000.00
TreasuryBill190319,20190304, 991000.00, 991200.00, 990800.00, 990960.00,262970135749.00, 265369,84,D,990598.00,990986.00
TreasuryBill190319,20190303, 990500.00, 990750.00, 990001.00, 990598.00,171084197651.00, 172708,34,D,990466.00,990501.00
TreasuryBill190319,20190302, 990000.00, 990890.00, 989105.00, 990466.00,64236646410.00, 64855,31,D,989697.00,990000.00
TreasuryBill190319,20190227, 988879.00, 990000.00, 988879.00, 989697.00,43342807767.00, 43794,37,D,988652.00,989202.00
TreasuryBill190319,20190226, 988000.00, 988788.00, 987002.00, 988652.00,279309998522.00, 282516,59,D,987595.00,988600.00
TreasuryBill190319,20190225, 987800.00, 988277.00, 987201.00, 987595.00,144283701209.00, 146096,64,D,987588.00,987801.00
TreasuryBill190319,20190224, 986006.00, 987750.00, 986006.00, 987588.00,235292855153.00, 238250,62,D,986951.00,987008.00
TreasuryBill190319,20190223, 986200.00, 987340.00, 986105.00, 986951.00,82924603216.00, 84021,62,D,986105.00,986700.00
TreasuryBill190319,20190220, 986498.00, 986801.00, 985000.00, 986105.00,99607475677.00, 101011,63,D,984829.00,986800.00
TreasuryBill190319,20190219, 984000.00, 985100.00, 982000.00, 984829.00,46755761071.00, 47476,47,D,984385.00,985000.00
TreasuryBill190319,20190218, 984000.00, 984600.00, 984000.00, 984385.00,174995102365.00, 177771,53,D,983983.00,984171.00
TreasuryBill190319,20190217, 983550.00, 984200.00, 983251.00, 983983.00,124404022528.00, 126429,41,D,983904.00,983603.00
TreasuryBill190319,20190216, 983800.00, 984001.00, 983101.00, 983904.00,186907396752.00, 189965,81,D,982911.00,983800.00
TreasuryBill190319,20190213, 982001.00, 983300.00, 982001.00, 982911.00,85747157817.00, 87238,79,D,981534.00,983300.00
TreasuryBill190319,20190212, 981500.00, 981997.00, 981052.00, 981534.00,13392044703.00, 13644,57,D,981311.00,981989.00
TreasuryBill190319,20190210, 980500.00, 981500.00, 980000.00, 981311.00,4598423779.00, 4686,22,D,979540.00,981500.00
TreasuryBill190319,20190206, 978400.00, 980300.00, 978006.00, 979540.00,63947312200.00, 65283,38,D,977926.00,980002.00
TreasuryBill190319,20190205, 977000.00, 978300.00, 977000.00, 977926.00,151741819972.00, 155167,53,D,977024.00,978300.00
TreasuryBill190319,20190204, 977000.00, 977500.00, 976300.00, 977024.00,173509625988.00, 177590,52,D,977029.00,977490.00
TreasuryBill190319,20190203, 976979.00, 977400.00, 976011.00, 977029.00,25340214276.00, 25936,45,D,976131.00,977003.00
TreasuryBill190319,20190202, 976000.00, 976580.00, 975800.00, 976131.00,45654635908.00, 46771,40,D,975636.00,976500.00
TreasuryBill190319,20190130, 975001.00, 976000.00, 975001.00, 975636.00,35392167983.00, 36276,48,D,973780.00,976000.00
TreasuryBill190319,20190129, 974450.00, 974975.00, 973262.00, 973780.00,15051719760.00, 15457,38,D,973172.00,974900.00
TreasuryBill190319,20190128, 973000.00, 974500.00, 971201.00, 973172.00,51934295087.00, 53366,28,D,973282.00,974489.00
TreasuryBill190319,20190127, 972006.00, 973800.00, 972006.00, 973282.00,17631000579.00, 18115,27,D,972530.00,973800.00
TreasuryBill190319,20190126, 972000.00, 974000.00, 971612.00, 972530.00,76258999665.00, 78413,96,D,971207.00,972301.00
TreasuryBill190319,20190123, 969532.00, 973999.00, 969532.00, 971207.00,35502482690.00, 36555,63,D,969526.00,972500.00
TreasuryBill190319,20190122, 969116.00, 970999.00, 969116.00, 969526.00,197397540765.00, 203602,105,D,968997.00,970000.00
TreasuryBill190319,20190121, 969499.00, 969499.00, 968806.00, 968997.00,93954893690.00, 96961,46,D,968141.00,969105.00
TreasuryBill190319,20190120, 968003.00, 968750.00, 968003.00, 968141.00,144180415151.00, 148925,68,D,967859.00,968157.00
TreasuryBill190319,20190119, 965000.00, 968980.00, 965000.00, 967859.00,100415328955.00, 103750,39,D,967161.00,968065.00
TreasuryBill190319,20190116, 967000.00, 968500.00, 967000.00, 967161.00,107152717688.00, 110791,46,D,966922.00,967000.00
TreasuryBill190319,20190115, 967000.00, 967000.00, 966120.00, 966922.00,59019958919.00, 61039,55,D,965792.00,967000.00
TreasuryBill190319,20190114, 965580.00, 966200.00, 965019.00, 965792.00,160672047502.00, 166363,59,D,965447.00,966001.00
TreasuryBill190319,20190113, 964500.00, 965690.00, 964500.00, 965447.00,8287396788.00, 8584,39,D,963912.00,965156.00
TreasuryBill190319,20190112, 963001.00, 965100.00, 963000.00, 963912.00,48893498552.00, 50724,76,D,965290.00,965100.00
TreasuryBill190319,20190109, 966990.00, 966990.00, 964380.00, 965290.00,11139441976.00, 11540,30,D,964377.00,964381.00
TreasuryBill190319,20190108, 964100.00, 965000.00, 964100.00, 964377.00,10491458243.00, 10879,28,D,963173.00,965000.00
TreasuryBill190319,20190107, 964000.00, 964398.00, 963001.00, 963173.00,8869864162.00, 9209,23,D,963319.00,964000.00
TreasuryBill190319,20190106, 963000.00, 964990.00, 963000.00, 963319.00,127153246411.00, 131995,48,D,962542.00,963139.00
TreasuryBill190319,20190105, 959000.00, 963890.00, 959000.00, 962542.00,107045299027.00, 111211,38,D,961134.00,963000.00
TreasuryBill190319,20190102, 960790.00, 963989.00, 960790.00, 961134.00,60950322620.00, 63415,58,D,960735.00,961900.00
TreasuryBill190319,20190101, 960000.00, 961800.00, 960000.00, 960735.00,16019293573.00, 16674,36,D,958812.00,960600.00
TreasuryBill190319,20181231, 958900.00, 960000.00, 958550.00, 958812.00,34568047388.00, 36053,49,D,958442.00,960000.00
TreasuryBill190319,20181230, 958100.00, 960989.00, 957999.00, 958442.00,89667057090.00, 93555,44,D,957749.00,958710.00
TreasuryBill190319,20181229, 956500.00, 960000.00, 956000.00, 957749.00,23745481522.00, 24793,56,D,956118.00,958100.00
TreasuryBill190319,20181226, 955900.00, 956251.00, 955900.00, 956118.00,7555244337.00, 7902,27,D,955110.00,955900.00
TreasuryBill190319,20181225, 954400.00, 955749.00, 954400.00, 955110.00,29711572140.00, 31108,37,D,953940.00,955400.00
TreasuryBill190319,20181224, 954000.00, 954999.00, 953705.00, 953940.00,52893093059.00, 55447,36,D,953722.00,954500.00
TreasuryBill190319,20181223, 953850.00, 956999.00, 953700.00, 953722.00,30071801451.00, 31531,49,D,953406.00,953708.00
TreasuryBill190319,20181222, 954997.00, 955999.00, 952200.00, 953406.00,4443827706.00, 4661,22,D,951225.00,955999.00
TreasuryBill190319,20181219, 950503.00, 953999.00, 950503.00, 951225.00,97636564178.00, 102643,60,D,951087.00,953999.00
TreasuryBill190319,20181218, 950000.00, 952200.00, 950000.00, 951087.00,22253537525.00, 23398,43,D,946717.00,950500.00
TreasuryBill190319,20181217, 948601.00, 950500.00, 945119.00, 946717.00,45984882619.00, 48573,49,D,951652.00,948990.00
TreasuryBill190319,20181216, 950690.00, 955200.00, 950001.00, 951652.00,32773950345.00, 34439,32,D,950015.00,952500.00
TreasuryBill190319,20181215, 951000.00, 951000.00, 950000.00, 950015.00,30300722239.00, 31895,21,D,948897.00,950200.00
TreasuryBill190319,20181212, 947005.00, 951000.00, 946571.00, 948897.00,21893893661.00, 23073,76,D,946866.00,946571.00
TreasuryBill190319,20181211, 0.00, 0.00, 0.00, 946866.00,0.00, 0,0,D,946866.00,947106.00
TreasuryBill190319,20181210, 945002.00, 947950.00, 945002.00, 946866.00,11686218010.00, 12342,35,D,944979.00,947106.00
TreasuryBill190319,20181209, 944701.00, 946000.00, 944701.00, 944979.00,34785634261.00, 36811,49,D,946391.00,945003.00
TreasuryBill190319,20181208, 947000.00, 947000.00, 944700.00, 946391.00,100108266257.00, 105779,97,D,945834.00,945100.00
TreasuryBill190319,20181205, 942111.00, 947000.00, 942111.00, 945834.00,22952553623.00, 24267,42,D,943293.00,947000.00
TreasuryBill190319,20181204, 942500.00, 944000.00, 942500.00, 943293.00,112716006524.00, 119492,42,D,942499.00,944000.00
TreasuryBill190319,20181203, 942000.00, 944000.00, 942000.00, 942499.00,7406160220.00, 7858,24,D,941507.00,943399.00
TreasuryBill190319,20181202, 941490.00, 942500.00, 941470.00, 941507.00,39262714599.00, 41702,26,D,940667.00,941700.00
TreasuryBill190319,20181201, 938812.00, 941005.00, 938812.00, 940667.00,94804140367.00, 100784,84,D,939189.00,941002.00
TreasuryBill190319,20181128, 939999.00, 939999.00, 939000.00, 939189.00,7078669543.00, 7537,45,D,937918.00,939181.00
TreasuryBill190319,20181127, 938100.00, 940000.00, 936611.00, 937918.00,99500955585.00, 106087,91,D,938491.00,938380.00
TreasuryBill190319,20181126, 938021.00, 940000.00, 938020.00, 938491.00,6592902622.00, 7025,10,D,937866.00,939100.00
TreasuryBill190319,20181124, 936302.00, 941000.00, 936302.00, 937866.00,54066083682.00, 57648,29,D,940865.00,937001.00
TreasuryBill190319,20181121, 941500.00, 941500.00, 939003.00, 940865.00,38809721394.00, 41249,46,D,939667.00,941000.00
TreasuryBill190319,20181120, 935000.00, 940000.00, 935000.00, 939667.00,34288443234.00, 36490,38,D,934442.00,940000.00
TreasuryBill190319,20181119, 930160.00, 935000.00, 930160.00, 934442.00,84363336714.00, 90282,35,D,930150.00,935000.00
TreasuryBill190319,20181118, 931000.00, 934697.00, 930000.00, 930150.00,55496492310.00, 59664,67,D,934793.00,932002.00
TreasuryBill190319,20181117, 930019.00, 936000.00, 930019.00, 934793.00,122378389419.00, 130915,92,D,931214.00,936000.00
TreasuryBill190319,20181114, 928609.00, 933000.00, 928602.00, 931214.00,32276826305.00, 34661,39,D,929808.00,933000.00
TreasuryBill190319,20181113, 928330.00, 930700.00, 928330.00, 929808.00,71650086168.00, 77059,84,D,928322.00,930700.00
TreasuryBill190319,20181112, 926282.00, 928990.00, 926282.00, 928322.00,23863444900.00, 25706,26,D,927740.00,928320.00
TreasuryBill190319,20181111, 926250.00, 928999.00, 926250.00, 927740.00,60893145370.00, 65636,41,D,927114.00,926515.00
TreasuryBill190319,20181110, 926001.00, 927200.00, 926001.00, 927114.00,72439092719.00, 78134,46,D,925533.00,927200.00
TreasuryBill190319,20181106, 924005.00, 926200.00, 924005.00, 925533.00,11434029630.00, 12354,43,D,923185.00,926000.00
TreasuryBill190319,20181105, 922418.00, 927000.00, 922418.00, 923185.00,13014145928.00, 14097,30,D,923914.00,924610.00
TreasuryBill190319,20181104, 923201.00, 925000.00, 921900.00, 923914.00,45895451452.00, 49675,55,D,925965.00,924001.00
TreasuryBill190319,20181103, 923000.00, 928000.00, 923000.00, 925965.00,18178540823.00, 19632,33,D,922443.00,925310.00
TreasuryBill190319,20181031, 922000.00, 924969.00, 922000.00, 922443.00,9367411320.00, 10155,22,D,919393.00,924969.00
TreasuryBill190319,20181029, 917077.00, 921111.00, 917001.00, 919393.00,37206011920.00, 40468,37,D,919675.00,921111.00
TreasuryBill190319,20181028, 919199.00, 920200.00, 919000.00, 919675.00,43622943054.00, 47433,47,D,917986.00,920000.00
TreasuryBill190319,20181027, 920000.00, 920000.00, 917502.00, 917986.00,79602242618.00, 86714,60,D,916324.00,917510.00
TreasuryBill190319,20181024, 915020.00, 917500.00, 915020.00, 916324.00,84934040998.00, 92690,41,D,913961.00,917000.00
TreasuryBill190319,20181023, 912004.00, 916000.00, 912004.00, 913961.00,27444420589.00, 30028,45,D,913228.00,915010.00
TreasuryBill190319,20181022, 914799.00, 915008.00, 911000.00, 913228.00,26490905809.00, 29008,39,D,910687.00,912015.00
TreasuryBill190319,20181021, 905600.00, 914194.00, 905600.00, 910687.00,52375453912.00, 57512,43,D,910375.00,911799.00
TreasuryBill190319,20181020, 910000.00, 911400.00, 908105.00, 910375.00,31125730419.00, 34190,40,D,909908.00,910600.00
TreasuryBill190319,20181017, 911100.00, 911100.00, 905000.00, 909908.00,38025961265.00, 41791,29,D,910687.00,911000.00
TreasuryBill190319,20181016, 910001.00, 914500.00, 910001.00, 910687.00,13557403271.00, 14887,30,D,910204.00,913000.00
TreasuryBill190319,20181015, 910000.00, 911800.00, 910000.00, 910204.00,124499518455.00, 136782,35,D,910334.00,911800.00
TreasuryBill190319,20181014, 910006.00, 912000.00, 908010.00, 910334.00,60970523062.00, 66976,45,D,909460.00,911997.00
TreasuryBill190319,20181013, 905206.00, 910500.00, 905206.00, 909460.00,75921707850.00, 83480,39,D,905206.00,910013.00
TreasuryBill190319,20181010, 902500.00, 908800.00, 902500.00, 905206.00,28442486404.00, 31421,42,D,902059.00,904100.00
TreasuryBill190319,20181009, 900001.00, 903498.00, 900001.00, 902059.00,46064566546.00, 51066,64,D,902351.00,901031.00
TreasuryBill190319,20181008, 900000.00, 904999.00, 900000.00, 902351.00,79962713438.00, 88616,52,D,902037.00,903000.00
TreasuryBill190319,20181007, 905000.00, 905000.00, 901000.00, 902037.00,25588975297.00, 28368,19,D,899833.00,903000.00
TreasuryBill190319,20181006, 896560.00, 906400.00, 896560.00, 899833.00,64684467393.00, 71885,61,D,898500.00,901000.00
TreasuryBill190319,20181003, 892513.00, 907000.00, 892513.00, 898500.00,102710276183.00, 114313,62,D,891406.00,897116.00
TreasuryBill190319,20181002, 884247.00, 911201.00, 890020.00, 891406.00,44170067170.00, 49551,44,D,888865.00,894110.00
TreasuryBill190319,20181001, 889866.00, 891500.00, 886112.00, 888865.00,27920127175.00, 31411,49,D,887563.00,891500.00
TreasuryBill190319,20180930, 886551.00, 890005.00, 886551.00, 887563.00,93691162239.00, 105560,91,D,887258.00,890005.00
TreasuryBill190319,20180929, 887000.00, 888997.00, 885001.00, 887258.00,50880698280.00, 57346,74,D,886732.00,888000.00
TreasuryBill190319,20180926, 886000.00, 888000.00, 885002.00, 886732.00,60606351253.00, 68348,104,D,886290.00,888000.00
TreasuryBill190319,20180925, 884921.00, 887119.00, 884199.00, 886290.00,104638965286.00, 118064,64,D,886042.00,887000.00
TreasuryBill190319,20180924, 879024.00, 887500.00, 879024.00, 886042.00,118678224369.00, 133942,55,D,883483.00,885030.00
TreasuryBill190319,20180923, 885002.00, 885700.00, 876000.00, 883483.00,42137701941.00, 47695,55,D,886937.00,882004.00
TreasuryBill190319,20180922, 870000.00, 888888.00, 870000.00, 886937.00,17949831045.00, 20238,39,D,885208.00,885205.00
TreasuryBill190319,20180918, 885123.00, 889995.00, 880038.00, 885208.00,121716995993.00, 137501,55,D,885123.00,884551.00
TreasuryBill190319,20180917, 840008.00, 886000.00, 840008.00, 885123.00,38308131457.00, 43280,42,D,883725.00,885000.00
TreasuryBill190319,20180916, 882999.00, 884100.00, 882000.00, 883725.00,27948680431.00, 31626,54,D,884806.00,884010.00
TreasuryBill190319,20180915, 885000.00, 885001.00, 882000.00, 884806.00,122816333795.00, 138806,86,D,884017.00,882901.00
TreasuryBill190319,20180912, 885000.00, 885000.00, 881901.00, 884017.00,63292937482.00, 71597,59,D,884692.00,885000.00
TreasuryBill190319,20180911, 888100.00, 888161.00, 881500.00, 884692.00,89060194795.00, 100668,71,D,890663.00,885000.00
TreasuryBill190319,20180910, 888001.00, 899897.00, 888001.00, 890663.00,4293887477.00, 4821,20,D,888396.00,890000.00
TreasuryBill190319,20180909, 888000.00, 889999.00, 888000.00, 888396.00,18921056664.00, 21298,49,D,887120.00,889000.00
TreasuryBill190319,20180908, 886500.00, 889999.00, 885000.00, 887120.00,30925900431.00, 34861,34,D,884639.00,885000.00
TreasuryBill190319,20180905, 883000.00, 900000.00, 883000.00, 884639.00,149284611465.00, 168752,46,D,881916.00,900000.00
TreasuryBill190319,20180904, 880690.00, 882999.00, 880690.00, 881916.00,106889128781.00, 121201,48,D,880069.00,882000.00
TreasuryBill190319,20180903, 879001.00, 881000.00, 879001.00, 880069.00,97110312415.00, 110344,45,D,877059.00,880000.00
TreasuryBill190319,20180902, 875570.00, 879997.00, 875570.00, 877059.00,11355287626.00, 12947,29,D,875566.00,879997.00
TreasuryBill190319,20180901, 870402.00, 878999.00, 870402.00, 875566.00,80398862007.00, 91825,46,D,874555.00,878999.00
TreasuryBill190319,20180829, 870000.00, 886000.00, 870000.00, 874555.00,26920560449.00, 30782,53,D,870329.00,877990.00
TreasuryBill190319,20180828, 870000.00, 871700.00, 866210.00, 870329.00,23534573359.00, 27041,48,D,867330.00,871000.00
TreasuryBill190319,20180827, 866490.00, 870000.00, 866490.00, 867330.00,27002587435.00, 31133,51,D,865821.00,870000.00
TreasuryBill190319,20180826, 866350.00, 866500.00, 864000.00, 865821.00,57947688715.00, 66928,88,D,862893.00,866500.00
TreasuryBill190319,20180825, 884000.00, 884000.00, 860000.00, 862893.00,31067606661.00, 36004,35,D,857569.00,866500.00
TreasuryBill190319,20180821, 853000.00, 866000.00, 853000.00, 857569.00,98009027171.00, 114287,70,D,855552.00,866000.00
TreasuryBill190319,20180820, 855000.00, 856700.00, 854999.00, 855552.00,248306877754.00, 290230,97,D,854329.00,856700.00
TreasuryBill190319,20180819, 854700.00, 855390.00, 854000.00, 854329.00,54850457507.00, 64203,130,D,855280.00,854500.00
TreasuryBill190319,20180818, 854350.00, 856500.00, 854000.00, 855280.00,33757895550.00, 39470,82,D,855818.00,856500.00
TreasuryBill190319,20180815, 855202.00, 858000.00, 855202.00, 855818.00,19937138308.00, 23296,45,D,855202.00,855350.00
TreasuryBill190319,20180814, 856000.00, 856000.00, 855000.00, 855202.00,39909717008.00, 46667,51,D,855856.00,855015.00
TreasuryBill190319,20180813, 858500.00, 858500.00, 855202.00, 855856.00,72704151755.00, 84949,80,D,855383.00,856000.00
TreasuryBill190319,20180812, 855000.00, 856885.00, 855000.00, 855383.00,75543127563.00, 88315,87,D,855120.00,856885.00
TreasuryBill190319,20180811, 852171.00, 856002.00, 852160.00, 855120.00,88825547611.00, 103875,49,D,856637.00,856000.00
TreasuryBill190319,20180808, 855400.00, 858899.00, 855400.00, 856637.00,56086585141.00, 65473,71,D,854811.00,857000.00
TreasuryBill190319,20180807, 863223.00, 863223.00, 852500.00, 854811.00,82556812925.00, 96579,120,D,856794.00,855400.00
TreasuryBill190319,20180806, 858000.00, 858999.00, 853012.00, 856794.00,14185077031.00, 16556,34,D,859055.00,857000.00
TreasuryBill190319,20180805, 860001.00, 860001.00, 858027.00, 859055.00,40114443837.00, 46696,71,D,859929.00,858250.00
TreasuryBill190319,20180804, 860010.00, 860999.00, 855501.00, 859929.00,43656881144.00, 50768,54,D,853910.00,860000.00
TreasuryBill190319,20180801, 853207.00, 855860.00, 853207.00, 853910.00,14636868030.00, 17141,50,D,853739.00,854998.00
TreasuryBill190319,20180731, 853666.00, 854998.00, 852555.00, 853739.00,23165347973.00, 27134,50,D,853988.00,853200.00
TreasuryBill190319,20180730, 855501.00, 855501.00, 850009.00, 853988.00,47884836514.00, 56072,79,D,854742.00,854004.00
TreasuryBill190319,20180729, 854998.00, 855500.00, 853500.00, 854742.00,61615808001.00, 72087,65,D,853580.00,854505.00
TreasuryBill190319,20180728, 853500.00, 855000.00, 853000.00, 853580.00,33162439666.00, 38851,51,D,852821.00,855000.00
TreasuryBill190319,20180727, 0.00, 0.00, 0.00, 852821.00,0.00, 0,0,D,852821.00,855000.00
TreasuryBill190319,20180726, 0.00, 0.00, 0.00, 852821.00,0.00, 0,0,D,852821.00,855000.00
TreasuryBill190319,20180725, 853998.00, 855000.00, 852000.00, 852821.00,34658628463.00, 40640,48,D,852153.00,855000.00
TreasuryBill190319,20180724, 853000.00, 853000.00, 850251.00, 852153.00,28899064091.00, 33913,44,D,852461.00,851001.00
TreasuryBill190319,20180723, 850003.00, 853500.00, 850003.00, 852461.00,8475167744.00, 9942,28,D,852136.00,853000.00
TreasuryBill190319,20180722, 853000.00, 853000.00, 851000.00, 852136.00,20380546317.00, 23917,55,D,852278.00,852010.00
TreasuryBill190319,20180721, 851102.00, 853000.00, 851102.00, 852278.00,15110033462.00, 17729,59,D,852858.00,853000.00
TreasuryBill190319,20180718, 852988.00, 853249.00, 851500.00, 852858.00,71718501138.00, 84092,46,D,851511.00,853249.00
TreasuryBill190319,20180717, 851499.00, 851998.00, 851000.00, 851511.00,15351034908.00, 18028,27,D,850019.00,851506.00
TreasuryBill190319,20180716, 850000.00, 851000.00, 850000.00, 850019.00,27773525294.00, 32674,58,D,849651.00,851000.00
TreasuryBill190319,20180715, 849997.00, 850005.00, 847000.00, 849651.00,53279036499.00, 62707,67,D,849768.00,850000.00
TreasuryBill190319,20180714, 850000.00, 852000.00, 845000.00, 849768.00,44945932863.00, 52892,91,D,849632.00,845000.00
TreasuryBill190319,20180711, 847032.00, 851000.00, 847032.00, 849632.00,15756418239.00, 18545,81,D,850223.00,851000.00
TreasuryBill190319,20180710, 852500.00, 852500.00, 850000.00, 850223.00,16059860714.00, 18889,66,D,850788.00,850000.00
TreasuryBill190319,20180708, 853698.00, 853698.00, 850000.00, 850788.00,52178816164.00, 61330,54,D,853709.00,850000.00
TreasuryBill190319,20180707, 853010.00, 854980.00, 850410.00, 853709.00,42454079315.00, 49729,69,D,853116.00,850410.00
