<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
TreasuryBill171113,20171213, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171212, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171211, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171210, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171209, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171205, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171204, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171203, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171202, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171129, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171128, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171126, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171125, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171122, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171121, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171120, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171118, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171115, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171114, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171113, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171112, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171111, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171108, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171107, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171106, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171105, 0.00, 0.00, 0.00, 994760.00,0.00, 0,0,D,994760.00,995000.00
TreasuryBill171113,20171104, 995000.00, 995000.00, 994500.00, 994760.00,88073034634.00, 88537,94,D,994686.00,995000.00
TreasuryBill171113,20171101, 994001.00, 995000.00, 994001.00, 994686.00,73360079767.00, 73752,63,D,993875.00,994600.00
TreasuryBill171113,20171031, 993900.00, 994400.00, 993751.00, 993875.00,17494190712.00, 17602,34,D,993654.00,994000.00
TreasuryBill171113,20171030, 993501.00, 994499.00, 993501.00, 993654.00,76534231080.00, 77023,46,D,993257.00,993559.00
TreasuryBill171113,20171029, 993031.00, 993500.00, 993002.00, 993257.00,57883025710.00, 58276,35,D,992723.00,993200.00
TreasuryBill171113,20171028, 992515.00, 993000.00, 992300.00, 992723.00,78933389862.00, 79512,51,D,992044.00,992501.00
TreasuryBill171113,20171025, 992000.00, 992500.00, 992000.00, 992044.00,26269316137.00, 26480,17,D,991324.00,992205.00
TreasuryBill171113,20171024, 990251.00, 992000.00, 990251.00, 991324.00,71370364950.00, 71995,43,D,990776.00,991312.00
TreasuryBill171113,20171023, 990700.00, 990985.00, 990402.00, 990776.00,89833638778.00, 90670,61,D,990442.00,990910.00
TreasuryBill171113,20171022, 990220.00, 990890.00, 990220.00, 990442.00,103631894136.00, 104632,48,D,990146.00,990504.00
TreasuryBill171113,20171021, 989101.00, 990284.00, 989101.00, 990146.00,173187415925.00, 174911,78,D,989591.00,990100.00
TreasuryBill171113,20171018, 989000.00, 990000.00, 989000.00, 989591.00,69106078614.00, 69833,58,D,988368.00,990000.00
TreasuryBill171113,20171017, 988375.00, 988500.00, 988201.00, 988368.00,31553644591.00, 31925,41,D,987885.00,988242.00
TreasuryBill171113,20171016, 987501.00, 988000.00, 987501.00, 987885.00,96756447407.00, 97943,33,D,987455.00,987850.00
TreasuryBill171113,20171015, 987072.00, 987699.00, 987072.00, 987455.00,156666590236.00, 158657,49,D,986955.00,987501.00
TreasuryBill171113,20171014, 986502.00, 987200.00, 986300.00, 986955.00,110222123531.00, 111679,52,D,985839.00,987000.00
TreasuryBill171113,20171011, 985401.00, 988999.00, 985401.00, 985839.00,27725750579.00, 28124,32,D,984879.00,985900.00
TreasuryBill171113,20171010, 984050.00, 985001.00, 984050.00, 984879.00,135796057858.00, 137881,102,D,984719.00,985000.00
TreasuryBill171113,20171009, 984000.00, 984995.00, 983900.00, 984719.00,52693294527.00, 53511,54,D,984269.00,984401.00
TreasuryBill171113,20171008, 984000.00, 985000.00, 984000.00, 984269.00,145698327217.00, 148027,63,D,983672.00,984220.00
TreasuryBill171113,20171007, 981300.00, 984884.00, 981300.00, 983672.00,73305243180.00, 74522,47,D,982092.00,983724.00
TreasuryBill171113,20171004, 981000.00, 983900.00, 981000.00, 982092.00,106668938599.00, 108614,84,D,980800.00,983000.00
TreasuryBill171113,20171003, 980500.00, 981500.00, 980500.00, 980800.00,114678128762.00, 116923,89,D,979957.00,981000.00
TreasuryBill171113,20171002, 979999.00, 980888.00, 979550.00, 979957.00,109053503402.00, 111284,68,D,978004.00,980051.00
TreasuryBill171113,20170927, 976055.00, 981994.00, 976055.00, 978004.00,23029064783.00, 23547,13,D,976023.00,981994.00
TreasuryBill171113,20170926, 975355.00, 977000.00, 975355.00, 976023.00,87956241165.00, 90117,69,D,975272.00,977000.00
TreasuryBill171113,20170925, 975001.00, 976500.00, 974505.00, 975272.00,67464421285.00, 69175,56,D,974461.00,975495.00
TreasuryBill171113,20170924, 973911.00, 974900.00, 973910.00, 974461.00,178838875419.00, 183526,92,D,974042.00,974430.00
TreasuryBill171113,20170923, 973473.00, 975000.00, 973473.00, 974042.00,114379852239.00, 117428,95,D,972888.00,974000.00
TreasuryBill171113,20170920, 971515.00, 973282.00, 971515.00, 972888.00,143131241050.00, 147120,83,D,973203.00,972817.00
TreasuryBill171113,20170919, 973801.00, 974349.00, 972200.00, 973203.00,224337880627.00, 230515,88,D,974233.00,973790.00
TreasuryBill171113,20170918, 973800.00, 984000.00, 973260.00, 974233.00,145069087098.00, 148906,58,D,973573.00,973403.00
TreasuryBill171113,20170917, 973501.00, 973899.00, 973219.00, 973573.00,207902661857.00, 213546,80,D,972993.00,973300.00
TreasuryBill171113,20170916, 972706.00, 973496.00, 972705.00, 972993.00,164334650864.00, 168896,83,D,971879.00,973201.00
TreasuryBill171113,20170913, 970710.00, 972550.00, 970710.00, 971879.00,504947681067.00, 519558,160,D,970733.00,972500.00
TreasuryBill171113,20170912, 970722.00, 970800.00, 970700.00, 970733.00,546789525807.00, 563275,196,D,1000000.00,970701.00
TreasuryBill171113,20170911, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill171113,20170910, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill171113,20170906, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill171113,20170905, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill171113,20170904, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill171113,20170903, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
TreasuryBill171113,20170902, 0.00, 0.00, 0.00, 1000000.00,0.00, 0,0,D,1000000.00,1000000.00
