<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
IslamicTreasury-B,20160620, 938000.00, 938000.00, 936310.00, 936418.00,41477684604.00, 44294,36,D,936650.00,936343.00
IslamicTreasury-B,20160619, 936000.00, 937489.00, 935505.00, 936650.00,60492603159.00, 64584,76,D,936096.00,936101.00
IslamicTreasury-B,20160618, 935003.00, 936400.00, 935003.00, 936096.00,86309000829.00, 92201,92,D,935464.00,936000.00
IslamicTreasury-B,20160615, 933200.00, 937000.00, 933200.00, 935464.00,33347421685.00, 35648,57,D,934794.00,937000.00
IslamicTreasury-B,20160614, 932005.00, 935479.00, 932005.00, 934794.00,58972401117.00, 63086,55,D,932195.00,935000.00
IslamicTreasury-B,20160613, 932003.00, 933500.00, 932003.00, 932195.00,52812584325.00, 56654,59,D,931910.00,933450.00
IslamicTreasury-B,20160612, 932000.00, 933000.00, 931101.00, 931910.00,51467545602.00, 55228,39,D,931514.00,933000.00
IslamicTreasury-B,20160611, 933889.00, 933890.00, 930000.00, 931514.00,49166259876.00, 52781,32,D,929926.00,931300.00
IslamicTreasury-B,20160608, 931000.00, 931000.00, 929701.00, 929926.00,49841234438.00, 53597,52,D,930009.00,930659.00
IslamicTreasury-B,20160607, 930000.00, 930500.00, 929014.00, 930009.00,126403051873.00, 135916,74,D,928839.00,930100.00
IslamicTreasury-B,20160606, 928000.00, 929500.00, 928000.00, 928839.00,21723692196.00, 23388,41,D,927536.00,929012.00
IslamicTreasury-B,20160605, 930000.00, 930000.00, 927500.00, 927536.00,29055988680.00, 31326,34,D,926332.00,927605.00
IslamicTreasury-B,20160601, 925002.00, 927000.00, 925002.00, 926332.00,3334794160.00, 3600,27,D,926105.00,926010.00
IslamicTreasury-B,20160531, 926800.00, 928000.00, 925000.00, 926105.00,26123564708.00, 28208,24,D,924393.00,925002.00
IslamicTreasury-B,20160530, 924102.00, 926400.00, 924100.00, 924393.00,52279950622.00, 56556,51,D,924636.00,924131.00
IslamicTreasury-B,20160529, 923500.00, 926500.00, 923500.00, 924636.00,84977777682.00, 91904,36,D,923696.00,924060.00
IslamicTreasury-B,20160528, 923510.00, 924001.00, 923000.00, 923696.00,37361676751.00, 40448,42,D,923021.00,923001.00
IslamicTreasury-B,20160525, 921700.00, 925000.00, 921500.00, 923021.00,13289654905.00, 14398,34,D,921012.00,925000.00
IslamicTreasury-B,20160524, 921505.00, 921505.00, 920820.00, 921012.00,40378078708.00, 43841,46,D,921044.00,921000.00
IslamicTreasury-B,20160523, 921000.00, 921298.00, 920500.00, 921044.00,63837575749.00, 69310,47,D,919821.00,920820.00
IslamicTreasury-B,20160521, 920000.00, 920000.00, 919500.00, 919821.00,11936518153.00, 12977,33,D,917899.00,919500.00
IslamicTreasury-B,20160518, 918000.00, 918000.00, 917715.00, 917899.00,91922126985.00, 100144,37,D,917700.00,917717.00
