<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
TreasuryBill230130,20230524, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230523, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230522, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230521, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230520, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230517, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230515, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230514, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230513, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230510, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230509, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230508, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230507, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230506, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230503, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230502, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230501, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230430, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230429, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230426, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230425, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230424, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230419, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230418, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230417, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230416, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230415, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230411, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230410, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230409, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230408, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230405, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230404, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230403, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230329, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230328, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230327, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230326, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230325, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230319, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230318, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230315, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230314, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230313, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230312, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230311, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230307, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230306, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230305, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230304, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230301, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230228, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230227, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230226, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230225, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230222, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230221, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230220, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230219, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230215, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230214, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230213, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230212, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230208, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230207, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230206, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230205, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230201, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230131, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230130, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230129, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230128, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230125, 0.00, 0.00, 0.00, 995130.00,0.00, 0,0,D,995130.00,995540.00
TreasuryBill230130,20230124, 993340.00, 996500.00, 993340.00, 995130.00,62892253000.00, 63200,52,D,992770.00,995540.00
TreasuryBill230130,20230123, 992040.00, 993490.00, 992040.00, 992770.00,13600909000.00, 13700,32,D,993150.00,993270.00
TreasuryBill230130,20230122, 992000.00, 996190.00, 992000.00, 993150.00,5363025000.00, 5400,10,D,992340.00,996190.00
TreasuryBill230130,20230121, 990980.00, 993000.00, 990980.00, 992340.00,13396614000.00, 13500,16,D,990970.00,993000.00
TreasuryBill230130,20230118, 990000.00, 991500.00, 990000.00, 990970.00,13873621000.00, 14000,33,D,990050.00,990820.00
