<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
TreasuryBill231127,20231205, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231204, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231203, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231202, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231129, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231128, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231127, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231126, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231125, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231122, 0.00, 0.00, 0.00, 991580.00,0.00, 0,0,D,991580.00,993500.00
TreasuryBill231127,20231121, 990010.00, 993500.00, 990000.00, 991580.00,10312460000.00, 10400,3,D,994440.00,993500.00
TreasuryBill231127,20231120, 0.00, 0.00, 0.00, 994440.00,0.00, 0,0,D,994440.00,993010.00
TreasuryBill231127,20231119, 994500.00, 994500.00, 993010.00, 994440.00,2287201000.00, 2300,2,D,993000.00,993010.00
TreasuryBill231127,20231118, 993010.00, 993010.00, 992910.00, 993000.00,9929980000.00, 10000,2,D,989420.00,992910.00
TreasuryBill231127,20231115, 0.00, 0.00, 0.00, 989420.00,0.00, 0,0,D,989420.00,989400.00
TreasuryBill231127,20231114, 0.00, 0.00, 0.00, 989420.00,0.00, 0,0,D,989420.00,989400.00
TreasuryBill231127,20231113, 989430.00, 989430.00, 989400.00, 989420.00,2473540000.00, 2500,4,D,990000.00,989400.00
TreasuryBill231127,20231112, 990000.00, 990000.00, 990000.00, 990000.00,198000000.00, 200,1,D,988630.00,990000.00
TreasuryBill231127,20231111, 988610.00, 988630.00, 988610.00, 988630.00,11468052000.00, 11600,8,D,986470.00,988630.00
TreasuryBill231127,20231108, 0.00, 0.00, 0.00, 986470.00,0.00, 0,0,D,986470.00,988490.00
TreasuryBill231127,20231107, 985730.00, 988490.00, 985720.00, 986470.00,3354013000.00, 3400,6,D,987400.00,988490.00
TreasuryBill231127,20231106, 987400.00, 987400.00, 987400.00, 987400.00,493700000.00, 500,1,D,985200.00,987400.00
TreasuryBill231127,20231105, 985200.00, 985200.00, 985200.00, 985200.00,98520000.00, 100,1,D,982500.00,985200.00
TreasuryBill231127,20231104, 0.00, 0.00, 0.00, 982500.00,0.00, 0,0,D,982500.00,982500.00
TreasuryBill231127,20231101, 0.00, 0.00, 0.00, 982500.00,0.00, 0,0,D,982500.00,982500.00
TreasuryBill231127,20231031, 0.00, 0.00, 0.00, 982500.00,0.00, 0,0,D,982500.00,982500.00
TreasuryBill231127,20231030, 982510.00, 982510.00, 982500.00, 982500.00,294751000.00, 300,3,D,981180.00,982500.00
TreasuryBill231127,20231029, 0.00, 0.00, 0.00, 981180.00,0.00, 0,0,D,981180.00,981180.00
TreasuryBill231127,20231028, 981190.00, 981190.00, 981180.00, 981180.00,686827000.00, 700,2,D,979330.00,981180.00
TreasuryBill231127,20231025, 979330.00, 979330.00, 979330.00, 979330.00,3035923000.00, 3100,1,D,978200.00,979330.00
TreasuryBill231127,20231024, 0.00, 0.00, 0.00, 978200.00,0.00, 0,0,D,978200.00,978200.00
TreasuryBill231127,20231023, 978200.00, 978200.00, 978200.00, 978200.00,97820000.00, 100,1,D,977490.00,978200.00
TreasuryBill231127,20231022, 977470.00, 978000.00, 977470.00, 977490.00,6255923000.00, 6400,3,D,976850.00,977480.00
TreasuryBill231127,20231021, 978000.00, 978100.00, 976850.00, 976850.00,60174200000.00, 61600,4,D,988450.00,976850.00
TreasuryBill231127,20231018, 990000.00, 990000.00, 975010.00, 988450.00,5733026000.00, 5800,5,D,974500.00,975110.00
TreasuryBill231127,20231017, 974500.00, 974500.00, 974400.00, 974500.00,10037320000.00, 10300,4,D,973790.00,974400.00
TreasuryBill231127,20231016, 973800.00, 973800.00, 973790.00, 973790.00,48884260000.00, 50200,4,D,973500.00,973790.00
TreasuryBill231127,20231015, 973500.00, 973500.00, 973500.00, 973500.00,486750000.00, 500,1,D,970000.00,973500.00
TreasuryBill231127,20231014, 0.00, 0.00, 0.00, 970000.00,0.00, 0,0,D,970000.00,970020.00
TreasuryBill231127,20231011, 969970.00, 970020.00, 969970.00, 970000.00,15519983000.00, 16000,9,D,970000.00,970020.00
TreasuryBill231127,20231010, 0.00, 0.00, 0.00, 970000.00,0.00, 0,0,D,970000.00,970000.00
TreasuryBill231127,20231009, 0.00, 0.00, 0.00, 970000.00,0.00, 0,0,D,970000.00,970000.00
TreasuryBill231127,20231008, 0.00, 0.00, 0.00, 970000.00,0.00, 0,0,D,970000.00,970000.00
TreasuryBill231127,20231007, 970000.00, 970000.00, 970000.00, 970000.00,97000000.00, 100,1,D,964990.00,970000.00
TreasuryBill231127,20231004, 0.00, 0.00, 0.00, 964990.00,0.00, 0,0,D,964990.00,964990.00
TreasuryBill231127,20231002, 980000.00, 0.00, 0.00, 964990.00,0.00, 0,0,D,964990.00,964990.00
TreasuryBill231127,20231001, 964990.00, 964990.00, 964990.00, 964990.00,96499000.00, 100,1,D,962030.00,964990.00
TreasuryBill231127,20230930, 0.00, 0.00, 0.00, 962030.00,0.00, 0,0,D,962030.00,962010.00
TreasuryBill231127,20230927, 0.00, 0.00, 0.00, 962030.00,0.00, 0,0,D,962030.00,962010.00
TreasuryBill231127,20230926, 962500.00, 963000.00, 962010.00, 962030.00,39250750000.00, 40800,5,D,959620.00,962010.00
TreasuryBill231127,20230925, 959000.00, 961000.00, 959000.00, 959620.00,128396781000.00, 133800,18,D,958140.00,961000.00
TreasuryBill231127,20230923, 958710.00, 959490.00, 956500.00, 958140.00,95909839000.00, 100100,18,D,956500.00,958700.00
TreasuryBill231127,20230920, 0.00, 0.00, 0.00, 956500.00,0.00, 0,0,D,956500.00,956500.00
TreasuryBill231127,20230919, 0.00, 0.00, 0.00, 956500.00,0.00, 0,0,D,956500.00,956500.00
TreasuryBill231127,20230918, 956500.00, 956500.00, 956500.00, 956500.00,50024950000.00, 52300,2,D,956500.00,956500.00
TreasuryBill231127,20230917, 956780.00, 956780.00, 956250.00, 956500.00,111049563000.00, 116100,5,D,953030.00,956250.00
TreasuryBill231127,20230913, 0.00, 0.00, 0.00, 953030.00,0.00, 0,0,D,953030.00,953000.00
TreasuryBill231127,20230912, 953970.00, 953970.00, 953000.00, 953030.00,3049697000.00, 3200,3,D,947900.00,953000.00
TreasuryBill231127,20230911, 0.00, 0.00, 0.00, 947900.00,0.00, 0,0,D,947900.00,947900.00
TreasuryBill231127,20230910, 0.00, 0.00, 0.00, 947900.00,0.00, 0,0,D,947900.00,947900.00
TreasuryBill231127,20230909, 0.00, 0.00, 0.00, 947900.00,0.00, 0,0,D,947900.00,947900.00
TreasuryBill231127,20230905, 947900.00, 947900.00, 947900.00, 947900.00,10237320000.00, 10800,3,D,947470.00,947900.00
TreasuryBill231127,20230904, 0.00, 0.00, 0.00, 947470.00,0.00, 0,0,D,947470.00,947990.00
TreasuryBill231127,20230903, 946500.00, 948000.00, 946500.00, 947470.00,20181046000.00, 21300,21,D,946500.00,947990.00
TreasuryBill231127,20230902, 946500.00, 946500.00, 946500.00, 946500.00,94650000.00, 100,1,D,943270.00,946500.00
TreasuryBill231127,20230830, 0.00, 0.00, 0.00, 943270.00,0.00, 0,0,D,943270.00,943270.00
TreasuryBill231127,20230829, 943270.00, 943270.00, 943270.00, 943270.00,1320578000.00, 1400,2,D,940230.00,943270.00
TreasuryBill231127,20230828, 0.00, 0.00, 0.00, 940230.00,0.00, 0,0,D,940230.00,940230.00
TreasuryBill231127,20230827, 0.00, 0.00, 0.00, 940230.00,0.00, 0,0,D,940230.00,940230.00
TreasuryBill231127,20230826, 0.00, 0.00, 0.00, 940230.00,0.00, 0,0,D,940230.00,940230.00
TreasuryBill231127,20230823, 0.00, 0.00, 0.00, 940230.00,0.00, 0,0,D,940230.00,940230.00
TreasuryBill231127,20230822, 940230.00, 940230.00, 940230.00, 940230.00,17582301000.00, 18700,1,D,939360.00,940230.00
TreasuryBill231127,20230821, 0.00, 0.00, 0.00, 939360.00,0.00, 0,0,D,939360.00,939240.00
TreasuryBill231127,20230820, 939500.00, 939500.00, 939000.00, 939360.00,84542550000.00, 90000,5,D,938320.00,939240.00
TreasuryBill231127,20230819, 938310.00, 938320.00, 938310.00, 938320.00,88764626000.00, 94600,3,D,938310.00,938320.00
TreasuryBill231127,20230816, 0.00, 0.00, 0.00, 938310.00,0.00, 0,0,D,938310.00,938310.00
TreasuryBill231127,20230815, 0.00, 0.00, 0.00, 938310.00,0.00, 0,0,D,938310.00,938310.00
TreasuryBill231127,20230814, 0.00, 0.00, 0.00, 938310.00,0.00, 0,0,D,938310.00,938310.00
TreasuryBill231127,20230813, 0.00, 0.00, 0.00, 938310.00,0.00, 0,0,D,938310.00,938310.00
TreasuryBill231127,20230812, 0.00, 0.00, 0.00, 938310.00,0.00, 0,0,D,938310.00,938310.00
TreasuryBill231127,20230809, 938310.00, 938310.00, 938310.00, 938310.00,93831000.00, 100,1,D,935510.00,938310.00
TreasuryBill231127,20230808, 935510.00, 935510.00, 935510.00, 935510.00,93551000.00, 100,1,D,936500.00,935510.00
TreasuryBill231127,20230807, 936500.00, 936500.00, 936500.00, 936500.00,93650000.00, 100,1,D,935000.00,936500.00
TreasuryBill231127,20230806, 0.00, 0.00, 0.00, 935000.00,0.00, 0,0,D,935000.00,935000.00
TreasuryBill231127,20230805, 935000.00, 935000.00, 935000.00, 935000.00,8976000000.00, 9600,5,D,932800.00,935000.00
TreasuryBill231127,20230801, 932800.00, 932800.00, 932800.00, 932800.00,746240000.00, 800,1,D,932250.00,932800.00
TreasuryBill231127,20230731, 932250.00, 932250.00, 932250.00, 932250.00,2796750000.00, 3000,2,D,931710.00,932250.00
TreasuryBill231127,20230730, 931710.00, 931710.00, 931710.00, 931710.00,186342000.00, 200,1,D,928960.00,931710.00
TreasuryBill231127,20230729, 0.00, 0.00, 0.00, 928960.00,0.00, 0,0,D,928960.00,928960.00
TreasuryBill231127,20230726, 0.00, 0.00, 0.00, 928960.00,0.00, 0,0,D,928960.00,928960.00
TreasuryBill231127,20230725, 929000.00, 929000.00, 928960.00, 928960.00,5109284000.00, 5500,2,D,928460.00,928960.00
TreasuryBill231127,20230724, 928450.00, 928460.00, 928450.00, 928460.00,8170447000.00, 8800,3,D,928970.00,928460.00
TreasuryBill231127,20230723, 927850.00, 930640.00, 927850.00, 928970.00,928970000.00, 1000,6,D,926680.00,930640.00
TreasuryBill231127,20230722, 926660.00, 926700.00, 926660.00, 926680.00,185336000.00, 200,2,D,925800.00,926700.00
TreasuryBill231127,20230719, 925700.00, 934250.00, 925700.00, 925800.00,43142151000.00, 46600,5,D,920700.00,925710.00
TreasuryBill231127,20230718, 0.00, 0.00, 0.00, 920700.00,0.00, 0,0,D,920700.00,924610.00
TreasuryBill231127,20230717, 917260.00, 924620.00, 917260.00, 920700.00,9114960000.00, 9900,5,D,919410.00,924610.00
TreasuryBill231127,20230716, 0.00, 0.00, 0.00, 919410.00,0.00, 0,0,D,919410.00,919400.00
TreasuryBill231127,20230715, 0.00, 0.00, 0.00, 919410.00,0.00, 0,0,D,919410.00,919400.00
TreasuryBill231127,20230712, 0.00, 0.00, 0.00, 919410.00,0.00, 0,0,D,919410.00,919400.00
TreasuryBill231127,20230711, 0.00, 0.00, 0.00, 919410.00,0.00, 0,0,D,919410.00,919400.00
TreasuryBill231127,20230710, 919410.00, 919410.00, 919400.00, 919410.00,3861520000.00, 4200,2,D,915530.00,919400.00
TreasuryBill231127,20230709, 0.00, 0.00, 0.00, 915530.00,0.00, 0,0,D,915530.00,915520.00
TreasuryBill231127,20230708, 0.00, 0.00, 0.00, 915530.00,0.00, 0,0,D,915530.00,915520.00
TreasuryBill231127,20230705, 0.00, 0.00, 0.00, 915530.00,0.00, 0,0,D,915530.00,915520.00
TreasuryBill231127,20230704, 0.00, 0.00, 0.00, 915530.00,0.00, 0,0,D,915530.00,915520.00
TreasuryBill231127,20230703, 916000.00, 916000.00, 915520.00, 915530.00,6866448000.00, 7500,2,D,910000.00,915520.00
TreasuryBill231127,20230702, 910000.00, 910000.00, 910000.00, 910000.00,182000000.00, 200,1,D,909500.00,910000.00
TreasuryBill231127,20230701, 0.00, 0.00, 0.00, 909500.00,0.00, 0,0,D,909500.00,909500.00
TreasuryBill231127,20230628, 0.00, 0.00, 0.00, 909500.00,0.00, 0,0,D,909500.00,909500.00
TreasuryBill231127,20230627, 0.00, 0.00, 0.00, 909500.00,0.00, 0,0,D,909500.00,909500.00
TreasuryBill231127,20230626, 909500.00, 909500.00, 909500.00, 909500.00,272850000.00, 300,1,D,909000.00,909500.00
TreasuryBill231127,20230625, 909000.00, 909000.00, 909000.00, 909000.00,90900000.00, 100,1,D,906020.00,909000.00
TreasuryBill231127,20230624, 906020.00, 906020.00, 906020.00, 906020.00,271806000.00, 300,1,D,904160.00,906020.00
TreasuryBill231127,20230621, 0.00, 0.00, 0.00, 904160.00,0.00, 0,0,D,904160.00,906000.00
TreasuryBill231127,20230620, 0.00, 0.00, 0.00, 904160.00,0.00, 0,0,D,904160.00,906000.00
TreasuryBill231127,20230619, 901410.00, 906000.00, 901410.00, 904160.00,2260410000.00, 2500,5,D,900770.00,906000.00
TreasuryBill231127,20230618, 900760.00, 900780.00, 900760.00, 900770.00,180154000.00, 200,2,D,902330.00,900780.00
TreasuryBill231127,20230617, 902000.00, 903000.00, 902000.00, 902330.00,270700000.00, 300,2,D,898030.00,903000.00
TreasuryBill231127,20230614, 0.00, 0.00, 0.00, 898030.00,0.00, 0,0,D,898030.00,898030.00
TreasuryBill231127,20230613, 898030.00, 898030.00, 898030.00, 898030.00,8800694000.00, 9800,1,D,910580.00,898030.00
TreasuryBill231127,20230612, 910580.00, 910580.00, 910580.00, 910580.00,455290000.00, 500,1,D,901130.00,910580.00
TreasuryBill231127,20230611, 894600.00, 901150.00, 894600.00, 901130.00,30548330000.00, 33900,2,D,897970.00,901150.00
TreasuryBill231127,20230610, 897970.00, 897970.00, 897970.00, 897970.00,179594000.00, 200,1,D,898300.00,897970.00
TreasuryBill231127,20230607, 893640.00, 907630.00, 893640.00, 898300.00,269491000.00, 300,2,D,893640.00,907630.00
TreasuryBill231127,20230606, 893000.00, 894000.00, 893000.00, 893640.00,3753300000.00, 4200,3,D,893000.00,894000.00
TreasuryBill231127,20230603, 0.00, 0.00, 0.00, 893000.00,0.00, 0,0,D,893000.00,893000.00
TreasuryBill231127,20230531, 893000.00, 893000.00, 893000.00, 893000.00,9555100000.00, 10700,4,D,892500.00,893000.00
TreasuryBill231127,20230530, 892500.00, 892500.00, 892500.00, 892500.00,8925000000.00, 10000,1,D,890890.00,892500.00
TreasuryBill231127,20230529, 890950.00, 890950.00, 890310.00, 890890.00,49533464000.00, 55600,9,D,890970.00,890330.00
TreasuryBill231127,20230528, 891000.00, 891500.00, 890450.00, 890970.00,35817105000.00, 40200,5,D,889900.00,890450.00
TreasuryBill231127,20230527, 889900.00, 889900.00, 889900.00, 889900.00,88990000.00, 100,1,D,889820.00,889900.00
TreasuryBill231127,20230524, 888060.00, 891700.00, 888060.00, 889820.00,1245748000.00, 1400,5,D,887560.00,891700.00
TreasuryBill231127,20230523, 887550.00, 887560.00, 887550.00, 887560.00,266267000.00, 300,3,D,886620.00,887560.00
TreasuryBill231127,20230522, 885060.00, 886930.00, 885060.00, 886620.00,620632000.00, 700,3,D,887490.00,886930.00
TreasuryBill231127,20230521, 887490.00, 887490.00, 887490.00, 887490.00,532494000.00, 600,1,D,886400.00,887490.00
TreasuryBill231127,20230520, 881500.00, 886930.00, 881500.00, 886400.00,62136456000.00, 70100,6,D,880050.00,886930.00
TreasuryBill231127,20230517, 880100.00, 880100.00, 880000.00, 880050.00,968060000.00, 1100,7,D,880030.00,880100.00
TreasuryBill231127,20230515, 0.00, 0.00, 0.00, 880030.00,0.00, 0,0,D,880030.00,880110.00
TreasuryBill231127,20230514, 879950.00, 880110.00, 879950.00, 880030.00,528018000.00, 600,2,D,882620.00,880110.00
TreasuryBill231127,20230513, 881500.00, 888000.00, 881500.00, 882620.00,4942700000.00, 5600,5,D,881000.00,883000.00
TreasuryBill231127,20230510, 880990.00, 881000.00, 880990.00, 881000.00,11452994000.00, 13000,3,D,877000.00,881000.00
TreasuryBill231127,20230509, 877000.00, 877000.00, 877000.00, 877000.00,35080000000.00, 40000,1,D,878150.00,877000.00
TreasuryBill231127,20230508, 877840.00, 879500.00, 877830.00, 878150.00,43556189000.00, 49600,5,D,878920.00,877830.00
TreasuryBill231127,20230507, 879000.00, 879000.00, 876610.00, 878920.00,18896761000.00, 21500,6,D,877320.00,878100.00
TreasuryBill231127,20230506, 875570.00, 878500.00, 875560.00, 877320.00,18950037000.00, 21600,7,D,875020.00,878500.00
TreasuryBill231127,20230503, 875020.00, 875050.00, 875020.00, 875020.00,3587585000.00, 4100,2,D,872770.00,875050.00
TreasuryBill231127,20230502, 0.00, 0.00, 0.00, 872770.00,0.00, 0,0,D,872770.00,873000.00
TreasuryBill231127,20230501, 872770.00, 873000.00, 872750.00, 872770.00,4625666000.00, 5300,4,D,871400.00,873000.00
TreasuryBill231127,20230430, 0.00, 0.00, 0.00, 871400.00,0.00, 0,0,D,871400.00,873990.00
TreasuryBill231127,20230429, 865390.00, 874000.00, 865380.00, 871400.00,5054142000.00, 5800,9,D,874870.00,873990.00
TreasuryBill231127,20230426, 874000.00, 875000.00, 874000.00, 874870.00,6824000000.00, 7800,2,D,866190.00,875000.00
TreasuryBill231127,20230425, 0.00, 0.00, 0.00, 866190.00,0.00, 0,0,D,866190.00,868000.00
TreasuryBill231127,20230424, 866050.00, 868000.00, 865510.00, 866190.00,19489356000.00, 22500,10,D,865000.00,868000.00
TreasuryBill231127,20230419, 865000.00, 865000.00, 865000.00, 865000.00,173000000.00, 200,1,D,870000.00,865000.00
TreasuryBill231127,20230418, 870000.00, 870000.00, 870000.00, 870000.00,6873000000.00, 7900,4,D,864800.00,870000.00
TreasuryBill231127,20230417, 0.00, 0.00, 0.00, 864800.00,0.00, 0,0,D,864800.00,865500.00
TreasuryBill231127,20230416, 0.00, 0.00, 0.00, 864800.00,0.00, 0,0,D,864800.00,865500.00
TreasuryBill231127,20230415, 863900.00, 865500.00, 863860.00, 864800.00,19544407000.00, 22600,8,D,863840.00,865500.00
TreasuryBill231127,20230411, 862000.00, 864500.00, 862000.00, 863840.00,1900450000.00, 2200,3,D,862140.00,864500.00
TreasuryBill231127,20230410, 859990.00, 862500.00, 859990.00, 862140.00,603499000.00, 700,3,D,858610.00,862500.00
TreasuryBill231127,20230409, 858400.00, 859070.00, 858400.00, 858610.00,1373775000.00, 1600,2,D,858400.00,859070.00
TreasuryBill231127,20230408, 858210.00, 858420.00, 858210.00, 858400.00,21975028000.00, 25600,9,D,858190.00,858400.00
TreasuryBill231127,20230405, 858000.00, 859970.00, 858000.00, 858190.00,1802193000.00, 2100,3,D,853150.00,859970.00
TreasuryBill231127,20230404, 846000.00, 859980.00, 846000.00, 853150.00,1620990000.00, 1900,5,D,852000.00,859980.00
TreasuryBill231127,20230403, 852000.00, 852000.00, 852000.00, 852000.00,340800000.00, 400,1,D,852910.00,852000.00
TreasuryBill231127,20230329, 850130.00, 854990.00, 850130.00, 852910.00,1194070000.00, 1400,5,D,849690.00,854990.00
TreasuryBill231127,20230328, 842940.00, 854930.00, 842940.00, 849690.00,1104595000.00, 1300,9,D,850840.00,854930.00
TreasuryBill231127,20230327, 849100.00, 851300.00, 849000.00, 850840.00,25440237000.00, 29900,9,D,849070.00,851300.00
TreasuryBill231127,20230326, 0.00, 0.00, 0.00, 849070.00,0.00, 0,0,D,849070.00,847220.00
TreasuryBill231127,20230325, 850000.00, 850000.00, 847220.00, 849070.00,509444000.00, 600,3,D,852190.00,847220.00
TreasuryBill231127,20230319, 851290.00, 855000.00, 851000.00, 852190.00,16276916000.00, 19100,23,D,842630.00,854000.00
TreasuryBill231127,20230318, 838820.00, 846990.00, 838820.00, 842630.00,54686768000.00, 64900,11,D,838850.00,846990.00
TreasuryBill231127,20230315, 0.00, 0.00, 0.00, 838850.00,0.00, 0,0,D,838850.00,839000.00
TreasuryBill231127,20230314, 0.00, 0.00, 0.00, 838850.00,0.00, 0,0,D,838850.00,839000.00
TreasuryBill231127,20230313, 0.00, 0.00, 0.00, 838850.00,0.00, 0,0,D,838850.00,839000.00
TreasuryBill231127,20230312, 0.00, 0.00, 0.00, 838850.00,0.00, 0,0,D,838850.00,839000.00
TreasuryBill231127,20230311, 838240.00, 839000.00, 838240.00, 838850.00,2097120000.00, 2500,3,D,838790.00,839000.00
TreasuryBill231127,20230307, 841000.00, 842000.00, 838110.00, 838790.00,7968478000.00, 9500,5,D,837240.00,838150.00
TreasuryBill231127,20230306, 837240.00, 837240.00, 837240.00, 837240.00,17833212000.00, 21300,1,D,837990.00,837240.00
TreasuryBill231127,20230305, 837990.00, 837990.00, 837990.00, 837990.00,2513970000.00, 3000,1,D,835660.00,837990.00
TreasuryBill231127,20230304, 835670.00, 835670.00, 835660.00, 835660.00,1504193000.00, 1800,2,D,836720.00,835660.00
TreasuryBill231127,20230301, 833270.00, 836850.00, 833250.00, 836720.00,76476062000.00, 91400,5,D,832920.00,836850.00
TreasuryBill231127,20230228, 833000.00, 833000.00, 832310.00, 832920.00,28819187000.00, 34600,6,D,835250.00,832960.00
TreasuryBill231127,20230227, 0.00, 0.00, 0.00, 835250.00,0.00, 0,0,D,835250.00,835260.00
TreasuryBill231127,20230226, 839890.00, 839890.00, 832320.00, 835250.00,30653623000.00, 36700,4,D,834760.00,835260.00
TreasuryBill231127,20230225, 842900.00, 842900.00, 832800.00, 834760.00,65445068000.00, 78400,5,D,825850.00,834710.00
TreasuryBill231127,20230222, 0.00, 0.00, 0.00, 825850.00,0.00, 0,0,D,825850.00,829000.00
TreasuryBill231127,20230221, 0.00, 0.00, 0.00, 825850.00,0.00, 0,0,D,825850.00,829000.00
TreasuryBill231127,20230220, 825120.00, 829000.00, 825110.00, 825850.00,5285472000.00, 6400,6,D,829000.00,829000.00
TreasuryBill231127,20230219, 829000.00, 829000.00, 829000.00, 829000.00,1160600000.00, 1400,1,D,829200.00,829000.00
TreasuryBill231127,20230215, 829200.00, 829200.00, 829200.00, 829200.00,1575480000.00, 1900,6,D,829990.00,829200.00
TreasuryBill231127,20230214, 829990.00, 829990.00, 829990.00, 829990.00,912989000.00, 1100,2,D,829400.00,829990.00
TreasuryBill231127,20230213, 829400.00, 829400.00, 829400.00, 829400.00,23223200000.00, 28000,2,D,829160.00,829400.00
TreasuryBill231127,20230212, 829000.00, 829990.00, 829000.00, 829160.00,994997000.00, 1200,3,D,827770.00,829990.00
TreasuryBill231127,20230208, 0.00, 0.00, 0.00, 827770.00,0.00, 0,0,D,827770.00,828000.00
